Trajectories,,,,,,,,,,,,,,,,,,,,,,
200,,,,,,,,,,,,,,,,,,,,,,
,,5 Marker Wand & L-Frame:Top2,,,5 Marker Wand & L-Frame:Top3,,,5 Marker Wand & L-Frame:Mid,,,5 Marker Wand & L-Frame:Bottom2,,,5 Marker Wand & L-Frame:Bottom3,,,| 5 Marker Wand & L-Frame:Top2 |,| 5 Marker Wand & L-Frame:Top3 |,| 5 Marker Wand & L-Frame:Mid |,| 5 Marker Wand & L-Frame:Bottom2 |,| 5 Marker Wand & L-Frame:Bottom3 |,Trajectory Count
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Count
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,
996,0,-114.908,518.29,869.677,-390.227,352.032,870.615,-395.333,356.59,671.281,-130.333,539.353,269.75,-404.23,371.141,268.263,1018.9,1016.94,856.775,616.971,610.83,5
997,0,-114.86,518.245,869.684,-390.219,351.921,870.581,-395.292,356.523,671.257,-130.322,539.326,269.778,-404.236,371.136,268.258,1018.88,1016.87,856.709,616.958,610.828,5
998,0,-114.843,518.131,869.665,-390.194,351.842,870.57,-395.252,356.492,671.28,-130.298,539.301,269.759,-404.185,371.138,268.267,1018.81,1016.83,856.695,616.922,610.799,5
999,0,-114.804,518.057,869.664,-390.149,351.754,870.557,-395.243,356.403,671.244,-130.291,539.24,269.755,-404.199,371.084,268.255,1018.76,1016.77,856.626,616.866,610.771,5
1000,0,-114.811,517.919,869.676,-390.106,351.64,870.541,-395.221,356.364,671.239,-130.286,539.201,269.755,-404.187,371.073,268.244,1018.7,1016.7,856.596,616.831,610.751,5
1001,0,-114.754,517.837,869.684,-390.069,351.576,870.538,-395.194,356.271,671.2,-130.263,539.17,269.756,-404.174,371.051,268.23,1018.66,1016.66,856.515,616.799,610.724,5
1002,0,-114.686,517.734,869.679,-390.05,351.48,870.514,-395.172,356.213,671.219,-130.243,539.165,269.754,-404.168,371.016,268.237,1018.6,1016.6,856.495,616.79,610.7,5
1003,0,-114.685,517.619,869.661,-390.033,351.393,870.502,-395.138,356.167,671.186,-130.247,539.117,269.754,-404.158,370.999,268.238,1018.52,1016.55,856.435,616.749,610.685,5
1004,0,-114.617,517.503,869.667,-389.952,351.329,870.48,-395.109,356.081,671.175,-130.224,539.069,269.757,-404.135,370.965,268.228,1018.46,1016.48,856.377,616.703,610.644,5
1005,0,-114.578,517.39,869.684,-389.956,351.159,870.454,-395.092,356.002,671.178,-130.222,539.043,269.75,-404.142,370.933,268.198,1018.42,1016.4,856.338,616.676,610.617,5
1006,0,-114.516,517.306,869.672,-389.886,351.07,870.481,-395.07,355.92,671.174,-130.192,539.001,269.747,-404.105,370.899,268.19,1018.36,1016.37,856.291,616.632,610.568,5
1007,0,-114.491,517.197,869.648,-389.839,350.987,870.491,-395.012,355.852,671.167,-130.162,538.995,269.781,-404.101,370.87,268.201,1018.28,1016.33,856.23,616.636,610.553,5
1008,0,-114.448,517.081,869.647,-389.789,350.87,870.485,-395.021,355.75,671.144,-130.162,538.918,269.76,-404.051,370.856,268.191,1018.21,1016.26,856.174,616.559,610.506,5
1009,0,-114.406,517.006,869.643,-389.746,350.803,870.466,-394.971,355.701,671.176,-130.139,538.923,269.741,-404.061,370.803,268.207,1018.17,1016.21,856.156,616.55,610.487,5
1010,0,-114.374,516.938,869.657,-389.7,350.718,870.471,-394.92,355.663,671.161,-130.136,538.915,269.726,-404.058,370.794,268.183,1018.14,1016.16,856.105,616.536,610.469,5
1011,0,-114.273,516.869,869.647,-389.603,350.698,870.473,-394.894,355.622,671.169,-130.123,538.894,269.74,-404.014,370.779,268.171,1018.09,1016.12,856.082,616.521,610.426,5
1012,0,-114.227,516.837,869.634,-389.557,350.63,870.475,-394.835,355.609,671.151,-130.126,538.858,269.728,-404.007,370.782,268.174,1018.05,1016.08,856.036,616.485,610.425,5
1013,0,-114.184,516.823,869.622,-389.487,350.648,870.477,-394.799,355.589,671.129,-130.08,538.858,269.712,-403.953,370.73,268.215,1018.03,1016.06,855.993,616.469,610.376,5
1014,0,-114.125,516.824,869.607,-389.44,350.639,870.481,-394.74,355.576,671.166,-130.07,538.852,269.707,-403.959,370.735,268.212,1018.01,1016.05,855.989,616.459,610.381,5
1015,0,-114.105,516.817,869.61,-389.399,350.624,870.471,-394.689,355.57,671.184,-130.065,538.833,269.694,-403.957,370.76,268.209,1018.01,1016.02,855.977,616.436,610.393,5
1016,0,-114.053,516.853,869.605,-389.392,350.633,870.448,-394.67,355.571,671.199,-130.04,538.898,269.684,-403.951,370.73,268.218,1018.02,1016,855.981,616.482,610.376,5
1017,0,-114.056,516.89,869.589,-389.369,350.625,870.475,-394.669,355.571,671.198,-130.048,538.894,269.682,-403.92,370.751,268.207,1018.02,1016.01,855.979,616.481,610.363,5
1018,0,-114.044,516.893,869.586,-389.384,350.679,870.456,-394.679,355.579,671.179,-130.072,538.898,269.685,-403.924,370.754,268.204,1018.02,1016.02,855.973,616.49,610.366,5
1019,0,-114.068,516.928,869.573,-389.382,350.7,870.464,-394.659,355.645,671.214,-130.043,538.921,269.685,-403.949,370.756,268.217,1018.03,1016.03,856.019,616.503,610.389,5
1020,0,-114.111,516.97,869.574,-389.428,350.713,870.466,-394.695,355.651,671.177,-130.03,538.92,269.693,-403.937,370.771,268.211,1018.06,1016.05,856.009,616.504,610.388,5
1021,0,-114.104,516.985,869.584,-389.433,350.779,870.488,-394.764,355.668,671.145,-130.048,538.918,269.7,-403.969,370.793,268.207,1018.07,1016.1,856.022,616.509,610.421,5
1022,0,-114.18,517.017,869.574,-389.489,350.827,870.462,-394.746,355.706,671.198,-130.084,538.919,269.685,-404,370.795,268.211,1018.09,1016.11,856.072,616.511,610.444,5
1023,0,-114.216,517.082,869.564,-389.544,350.84,870.495,-394.788,355.772,671.195,-130.097,538.918,269.675,-403.977,370.846,268.205,1018.12,1016.17,856.116,616.509,610.457,5
1024,0,-114.239,517.109,869.562,-389.556,350.924,870.492,-394.819,355.798,671.2,-130.092,538.934,269.672,-403.987,370.84,268.199,1018.13,1016.2,856.145,616.52,610.457,5
1025,0,-114.264,517.18,869.562,-389.587,350.97,870.487,-394.841,355.852,671.18,-130.084,538.942,269.678,-404.016,370.86,268.201,1018.17,1016.22,856.162,616.528,610.49,5
1026,0,-114.257,517.221,869.56,-389.613,351.04,870.489,-394.856,355.874,671.197,-130.082,538.965,269.673,-404.018,370.888,268.204,1018.19,1016.26,856.191,616.545,610.51,5
1027,0,-114.269,517.307,869.564,-389.612,351.113,870.476,-394.883,355.94,671.187,-130.103,539,269.672,-404.005,370.915,268.207,1018.24,1016.27,856.223,616.58,610.519,5
1028,0,-114.291,517.391,869.55,-389.631,351.191,870.481,-394.872,355.981,671.193,-130.106,539.002,269.677,-404.011,370.891,268.219,1018.27,1016.31,856.24,616.584,610.514,5
1029,0,-114.299,517.461,869.551,-389.646,351.275,870.497,-394.858,356.044,671.214,-130.124,539.056,269.654,-403.992,370.937,268.241,1018.31,1016.36,856.276,616.625,610.538,5
1030,0,-114.332,517.553,869.549,-389.62,351.334,870.517,-394.885,356.101,671.185,-130.149,539.078,269.622,-404.056,370.982,268.234,1018.36,1016.39,856.29,616.636,610.605,5
1031,0,-114.323,517.679,869.536,-389.646,351.414,870.51,-394.887,356.171,671.219,-130.144,539.093,269.653,-404.059,370.987,268.236,1018.41,1016.42,856.346,616.661,610.611,5
1032,0,-114.329,517.711,869.514,-389.675,351.483,870.519,-394.861,356.245,671.246,-130.151,539.12,269.632,-404.039,371.023,268.242,1018.41,1016.46,856.386,616.678,610.622,5
1033,0,-114.351,517.804,869.546,-389.688,351.594,870.522,-394.873,356.309,671.236,-130.123,539.143,269.633,-404.04,371.054,268.268,1018.48,1016.51,856.41,616.692,610.653,5
1034,0,-114.342,517.894,869.516,-389.663,351.7,870.543,-394.93,356.34,671.235,-130.139,539.179,269.596,-404.065,371.082,268.255,1018.5,1016.55,856.449,616.711,610.681,5
1035,0,-114.333,517.989,869.503,-389.677,351.768,870.547,-394.921,356.402,671.26,-130.164,539.203,269.605,-404.073,371.104,268.273,1018.54,1016.58,856.49,616.741,610.708,5
1036,0,-114.299,518.051,869.488,-389.679,351.876,870.57,-394.915,356.503,671.281,-130.145,539.216,269.577,-404.075,371.162,268.284,1018.55,1016.64,856.545,616.736,610.749,5
1037,0,-114.274,518.119,869.48,-389.622,351.938,870.591,-394.899,356.549,671.292,-130.121,539.252,269.584,-404.081,371.174,268.31,1018.58,1016.66,856.566,616.765,610.772,5
1038,0,-114.22,518.189,869.486,-389.572,352.045,870.608,-394.859,356.583,671.324,-130.068,539.23,269.57,-404.096,371.183,268.285,1018.61,1016.69,856.587,616.729,610.776,5
1039,0,-114.17,518.187,869.447,-389.545,352.1,870.597,-394.798,356.625,671.325,-130.073,539.235,269.559,-404.076,371.201,268.293,1018.57,1016.69,856.577,616.729,610.777,5
1040,0,-114.102,518.312,869.432,-389.425,352.151,870.632,-394.749,356.675,671.309,-130.027,539.303,269.531,-404.01,371.23,268.332,1018.62,1016.69,856.563,616.767,610.769,5
1041,0,-113.966,518.356,869.383,-389.337,352.19,870.643,-394.66,356.704,671.366,-129.997,539.288,269.504,-403.967,371.225,268.352,1018.58,1016.68,856.578,616.736,610.746,5
1042,0,-113.905,518.401,869.385,-389.216,352.25,870.682,-394.54,356.743,671.386,-129.959,539.3,269.483,-403.946,371.235,268.377,1018.6,1016.69,856.555,616.729,610.749,5
1043,0,-113.786,518.474,869.338,-389.127,352.291,870.702,-394.453,356.791,671.409,-129.934,539.374,269.452,-403.91,371.219,268.389,1018.58,1016.69,856.553,616.775,610.721,5
1044,0,-113.662,518.578,869.32,-388.982,352.366,870.728,-394.36,356.849,671.433,-129.891,539.414,269.428,-403.847,371.231,268.413,1018.61,1016.68,856.553,616.79,610.697,5
1045,0,-113.555,518.689,869.29,-388.82,352.471,870.761,-394.265,356.887,671.447,-129.834,539.485,269.406,-403.791,371.265,268.454,1018.63,1016.68,856.536,616.831,610.698,5
1046,0,-113.46,518.783,869.265,-388.707,352.531,870.787,-394.16,356.991,671.465,-129.817,539.518,269.374,-403.767,371.249,268.485,1018.64,1016.68,856.546,616.842,610.686,5
1047,0,-113.323,518.901,869.207,-388.564,352.677,870.815,-394.073,357.047,671.484,-129.76,539.553,269.344,-403.731,371.295,268.508,1018.64,1016.7,856.543,616.848,610.701,5
1048,0,-113.198,519.025,869.193,-388.421,352.789,870.867,-394.008,357.126,671.51,-129.721,539.615,269.307,-403.695,371.318,268.551,1018.67,1016.73,856.567,616.878,610.71,5
1049,0,-113.06,519.169,869.142,-388.344,352.883,870.867,-393.902,357.224,671.542,-129.679,539.624,269.265,-403.694,371.359,268.539,1018.69,1016.73,856.584,616.859,610.729,5
1050,0,-112.94,519.296,869.131,-388.243,352.998,870.869,-393.797,357.343,671.572,-129.654,539.655,269.222,-403.618,371.451,268.577,1018.73,1016.74,856.609,616.862,610.751,5
1051,0,-112.792,519.382,869.081,-388.125,353.133,870.911,-393.735,357.469,671.58,-129.595,539.678,269.218,-403.613,371.463,268.614,1018.72,1016.77,856.639,616.868,610.771,5
1052,0,-112.687,519.495,869.086,-388.02,353.254,870.898,-393.656,357.542,671.616,-129.554,539.7,269.214,-403.583,371.516,268.639,1018.77,1016.77,856.662,616.877,610.795,5
1053,0,-112.56,519.58,869.039,-387.898,353.373,870.951,-393.568,357.642,671.662,-129.539,539.733,269.156,-403.532,371.545,268.674,1018.76,1016.81,856.7,616.877,610.794,5
1054,0,-112.421,519.668,869.006,-387.761,353.44,870.991,-393.472,357.728,671.671,-129.488,539.778,269.131,-403.51,371.586,268.695,1018.76,1016.81,856.698,616.895,610.814,5
1055,0,-112.283,519.791,868.989,-387.669,353.537,870.971,-393.391,357.782,671.698,-129.471,539.785,269.099,-403.499,371.612,268.707,1018.79,1016.79,856.704,616.883,610.827,5
1056,0,-112.163,519.878,868.929,-387.516,353.628,871.01,-393.258,357.85,671.73,-129.413,539.859,269.095,-403.433,371.645,268.73,1018.77,1016.8,856.697,616.934,610.813,5
1057,0,-112.038,519.994,868.915,-387.361,353.711,871.038,-393.165,357.895,671.745,-129.392,539.853,269.015,-403.425,371.632,268.744,1018.8,1016.79,856.685,616.89,610.807,5
1058,0,-111.916,520.077,868.886,-387.267,353.802,871.048,-393.044,357.951,671.774,-129.354,539.905,268.974,-403.333,371.681,268.781,1018.81,1016.8,856.675,616.909,610.792,5
1059,0,-111.766,520.165,868.851,-387.14,353.874,871.064,-392.956,358.002,671.788,-129.298,539.949,268.969,-403.3,371.668,268.799,1018.81,1016.79,856.667,616.934,610.771,5
1060,0,-111.697,520.239,868.819,-386.978,353.973,871.117,-392.804,358.059,671.816,-129.263,539.979,268.921,-403.268,371.703,268.84,1018.81,1016.81,856.643,616.932,610.789,5
1061,0,-111.579,520.313,868.814,-386.855,354.054,871.133,-392.726,358.128,671.83,-129.251,539.988,268.92,-403.206,371.696,268.87,1018.83,1016.8,856.647,616.936,610.757,5
1062,0,-111.458,520.357,868.777,-386.746,354.087,871.124,-392.608,358.173,671.859,-129.204,540.039,268.89,-403.169,371.718,268.886,1018.81,1016.76,856.635,616.959,610.752,5
1063,0,-111.355,520.426,868.767,-386.632,354.203,871.183,-392.554,358.249,671.889,-129.178,540.038,268.857,-403.137,371.747,268.918,1018.82,1016.81,856.665,616.937,610.764,5
1064,0,-111.283,520.504,868.718,-386.581,354.26,871.169,-392.48,358.288,671.868,-129.121,540.079,268.854,-403.125,371.777,268.935,1018.81,1016.8,856.632,616.961,610.781,5
1065,0,-111.216,520.56,868.71,-386.501,354.324,871.206,-392.431,358.376,671.929,-129.083,540.081,268.846,-403.081,371.81,268.969,1018.83,1016.82,856.693,616.951,610.787,5
1066,0,-111.177,520.637,868.687,-386.492,354.394,871.225,-392.4,358.424,671.911,-129.092,540.091,268.792,-403.081,371.838,268.956,1018.84,1016.86,856.686,616.938,610.799,5
1067,0,-111.133,520.733,868.664,-386.44,354.5,871.256,-392.339,358.525,671.96,-129.109,540.16,268.768,-403.079,371.87,268.99,1018.87,1016.9,856.738,616.991,610.832,5
1068,0,-111.126,520.83,868.66,-386.417,354.599,871.277,-392.368,358.588,671.948,-129.097,540.167,268.772,-403.074,371.93,268.996,1018.91,1016.95,856.768,616.997,610.868,5
1069,0,-111.126,520.933,868.668,-386.433,354.71,871.305,-392.313,358.698,671.99,-129.088,540.198,268.769,-403.086,371.923,269.008,1018.97,1017.02,856.822,617.02,610.877,5
1070,0,-111.078,521.042,868.653,-386.405,354.781,871.298,-392.351,358.751,671.999,-129.083,540.235,268.761,-403.068,371.962,269.027,1019.01,1017.02,856.869,617.048,610.897,5
1071,0,-111.09,521.141,868.626,-386.424,354.888,871.313,-392.315,358.844,672.011,-129.056,540.268,268.735,-403.059,371.993,269.025,1019.04,1017.08,856.901,617.06,610.908,5
1072,0,-111.098,521.263,868.639,-386.435,354.981,871.326,-392.328,358.916,672.011,-129.084,540.326,268.72,-403.081,372.015,269.043,1019.11,1017.13,856.937,617.11,610.945,5
1073,0,-111.114,521.381,868.632,-386.437,355.053,871.343,-392.371,358.968,672.027,-129.104,540.354,268.717,-403.056,372.069,269.026,1019.17,1017.17,856.991,617.138,610.954,5
1074,0,-111.112,521.459,868.627,-386.442,355.163,871.349,-392.363,359.035,672.049,-129.093,540.385,268.698,-403.056,372.071,269.064,1019.2,1017.22,857.033,617.154,610.972,5
1075,0,-111.139,521.547,868.608,-386.451,355.244,871.359,-392.367,359.108,672.069,-129.137,540.391,268.696,-403.052,372.073,269.071,1019.24,1017.26,857.08,617.168,610.974,5
1076,0,-111.184,521.578,868.643,-386.489,355.288,871.367,-392.373,359.148,672.063,-129.115,540.417,268.743,-403.073,372.09,269.068,1019.29,1017.29,857.096,617.207,610.996,5
1077,0,-111.227,521.612,868.653,-386.521,355.344,871.368,-392.418,359.158,672.062,-129.117,540.416,268.745,-403.1,372.133,269.053,1019.32,1017.32,857.119,617.207,611.033,5
1078,0,-111.278,521.622,868.641,-386.564,355.355,871.369,-392.456,359.183,672.044,-129.138,540.41,268.729,-403.097,372.146,269.06,1019.32,1017.35,857.133,617.199,611.043,5
1079,0,-111.313,521.637,868.638,-386.601,355.397,871.343,-392.502,359.183,672.043,-129.128,540.412,268.748,-403.106,372.152,269.039,1019.33,1017.35,857.154,617.207,611.043,5
1080,0,-111.389,521.621,868.643,-386.704,355.354,871.341,-392.56,359.19,672.003,-129.154,540.389,268.728,-403.155,372.121,269.035,1019.33,1017.38,857.151,617.183,611.055,5
1081,0,-111.42,521.598,868.652,-386.73,355.356,871.312,-392.62,359.212,671.987,-129.198,540.381,268.731,-403.168,372.121,269.01,1019.33,1017.36,857.175,617.187,611.052,5
1082,0,-111.465,521.578,868.666,-386.799,355.348,871.308,-392.678,359.188,672.011,-129.201,540.372,268.724,-403.221,372.144,268.985,1019.34,1017.38,857.211,617.177,611.09,5
1083,0,-111.537,521.537,868.68,-386.833,355.324,871.329,-392.692,359.158,671.996,-129.208,540.37,268.742,-403.231,372.141,268.982,1019.34,1017.4,857.193,617.185,611.094,5
1084,0,-111.548,521.531,868.716,-386.891,355.31,871.321,-392.77,359.138,671.94,-129.244,540.379,268.752,-403.248,372.102,268.966,1019.36,1017.41,857.176,617.204,611.074,5
1085,0,-111.609,521.511,868.712,-386.939,355.279,871.283,-392.78,359.126,671.929,-129.223,540.372,268.768,-403.232,372.107,268.972,1019.36,1017.39,857.168,617.201,611.069,5
1086,0,-111.714,521.498,868.695,-387.001,355.251,871.279,-392.824,359.066,671.927,-129.271,540.349,268.799,-403.254,372.112,268.956,1019.35,1017.4,857.161,617.204,611.079,5
1087,0,-111.756,521.49,868.728,-387.07,355.229,871.272,-392.866,359.088,671.948,-129.291,540.369,268.786,-403.266,372.076,268.937,1019.38,1017.41,857.206,617.22,611.057,5
1088,0,-111.794,521.49,868.715,-387.119,355.21,871.264,-392.925,359.032,671.907,-129.27,540.392,268.806,-403.281,372.079,268.944,1019.37,1017.42,857.177,617.244,611.072,5
1089,0,-111.874,521.505,868.755,-387.175,355.213,871.236,-392.98,359.037,671.906,-129.331,540.394,268.8,-403.317,372.087,268.919,1019.42,1017.41,857.204,617.257,611.09,5
1090,0,-111.967,521.493,868.762,-387.234,355.227,871.231,-393.047,359.037,671.875,-129.328,540.394,268.85,-403.344,372.058,268.911,1019.43,1017.44,857.21,617.278,611.086,5
1091,0,-112.015,521.498,868.803,-387.331,355.249,871.226,-393.096,359.052,671.89,-129.384,540.378,268.848,-403.32,372.05,268.889,1019.47,1017.48,857.25,617.275,611.056,5
1092,0,-112.118,521.539,868.822,-387.42,355.261,871.23,-393.163,359.068,671.87,-129.388,540.374,268.886,-403.352,372.087,268.896,1019.52,1017.52,857.272,617.288,611.103,5
1093,0,-112.229,521.574,868.827,-387.519,355.296,871.219,-393.273,359.09,671.826,-129.465,540.388,268.872,-403.422,372.091,268.873,1019.56,1017.56,857.297,617.311,611.141,5
1094,0,-112.327,521.599,868.843,-387.627,355.354,871.202,-393.392,359.101,671.816,-129.452,540.4,268.91,-403.47,372.099,268.868,1019.59,1017.61,857.349,617.335,611.175,5
1095,0,-112.429,521.587,868.823,-387.701,355.39,871.202,-393.45,359.124,671.826,-129.482,540.399,268.899,-403.529,372.108,268.833,1019.58,1017.65,857.394,617.336,611.205,5
1096,0,-112.534,521.609,868.831,-387.796,355.418,871.199,-393.509,359.165,671.835,-129.503,540.403,268.908,-403.533,372.13,268.805,1019.61,1017.69,857.445,617.348,611.209,5
1097,0,-112.557,521.688,868.84,-387.896,355.479,871.189,-393.593,359.181,671.814,-129.517,540.4,268.94,-403.538,372.167,268.797,1019.66,1017.74,857.473,617.362,611.231,5
1098,0,-112.674,521.689,868.871,-387.931,355.527,871.19,-393.616,359.201,671.846,-129.553,540.409,268.937,-403.558,372.166,268.78,1019.7,1017.77,857.518,617.376,611.236,5
1099,0,-112.715,521.77,868.877,-388.002,355.574,871.15,-393.67,359.243,671.838,-129.601,540.458,268.936,-403.566,372.165,268.771,1019.75,1017.78,857.553,617.428,611.236,5
1100,0,-112.808,521.831,868.881,-388.047,355.593,871.171,-393.706,359.274,671.793,-129.584,540.476,268.945,-403.575,372.183,268.771,1019.8,1017.82,857.547,617.444,611.253,5
1101,0,-112.839,521.911,868.891,-388.09,355.651,871.158,-393.715,359.285,671.833,-129.631,540.503,268.949,-403.575,372.177,268.781,1019.85,1017.85,857.588,617.48,611.254,5
1102,0,-112.891,521.983,868.915,-388.135,355.684,871.157,-393.744,359.326,671.847,-129.673,540.518,268.956,-403.604,372.189,268.759,1019.91,1017.88,857.629,617.505,611.271,5
1103,0,-112.963,522.072,868.91,-388.152,355.757,871.168,-393.779,359.4,671.83,-129.68,540.562,268.967,-403.585,372.172,268.776,1019.96,1017.92,857.663,617.55,611.256,5
1104,0,-113.004,522.177,868.895,-388.199,355.803,871.184,-393.791,359.431,671.831,-129.659,540.607,268.962,-403.619,372.184,268.778,1020.01,1017.97,857.682,617.582,611.286,5
1105,0,-113.028,522.23,868.896,-388.208,355.888,871.186,-393.794,359.51,671.862,-129.694,540.634,268.95,-403.607,372.239,268.763,1020.04,1018,857.741,617.608,611.306,5
1106,0,-113.004,522.337,868.896,-388.23,355.96,871.172,-393.846,359.526,671.838,-129.679,540.638,268.967,-403.637,372.254,268.786,1020.09,1018.02,857.753,617.615,611.345,5
1107,0,-113.018,522.387,868.894,-388.202,356.045,871.199,-393.827,359.6,671.839,-129.705,540.639,268.928,-403.644,372.275,268.806,1020.12,1018.07,857.776,617.605,611.371,5
1108,0,-112.956,522.417,868.854,-388.201,356.068,871.228,-393.799,359.662,671.867,-129.697,540.656,268.906,-403.622,372.299,268.834,1020.09,1018.1,857.811,617.609,611.383,5
1109,0,-112.904,522.492,868.856,-388.158,356.164,871.211,-393.756,359.72,671.893,-129.664,540.639,268.899,-403.613,372.335,268.821,1020.13,1018.1,857.836,617.584,611.393,5
1110,0,-112.826,522.525,868.836,-388.102,356.198,871.213,-393.682,359.788,671.877,-129.639,540.671,268.893,-403.601,372.37,268.831,1020.12,1018.09,857.818,617.604,611.411,5
1111,0,-112.722,522.589,868.824,-387.99,356.275,871.253,-393.648,359.843,671.913,-129.608,540.68,268.872,-403.58,372.392,268.838,1020.13,1018.11,857.853,617.596,611.414,5
1112,0,-112.626,522.653,868.796,-387.917,356.319,871.29,-393.533,359.856,671.921,-129.571,540.674,268.847,-403.515,372.387,268.874,1020.13,1018.13,857.812,617.573,611.384,5
